CustomerID,SegmentName,Rank,Recommended,Method
16858,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
16858,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
16858,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
16858,Lost,5,PARTY BUNTING,Segment Fallback
16859,At-Risk,1,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
16859,At-Risk,2,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
16859,At-Risk,3,LUNCH BAG RED RETROSPOT,Collaborative Filtering
16859,At-Risk,4,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
16859,At-Risk,5,PARTY BUNTING,Collaborative Filtering
16861,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
16861,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
16861,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
16861,At-Risk,4,PARTY BUNTING,Segment Fallback
16861,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
16863,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
16863,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
16863,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
16863,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
16863,Lost,5,PARTY BUNTING,Segment Fallback
16866,At-Risk,1,SET/20 RED RETROSPOT PAPER NAPKINS ,Collaborative Filtering
16866,At-Risk,2,SET/6 RED SPOTTY PAPER CUPS,Collaborative Filtering
16866,At-Risk,3,ALARM CLOCK BAKELIKE RED ,Collaborative Filtering
16866,At-Risk,4,ALARM CLOCK BAKELIKE PINK,Collaborative Filtering
16866,At-Risk,5,SMALL POPCORN HOLDER,Collaborative Filtering
16869,At-Risk,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
16869,At-Risk,2,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
16869,At-Risk,3,LUNCH BAG CARS BLUE,Collaborative Filtering
16869,At-Risk,4,LUNCH BAG PINK POLKADOT,Collaborative Filtering
16869,At-Risk,5,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
16871,Loyal,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
16871,Loyal,2,PARTY BUNTING,Collaborative Filtering
16871,Loyal,3,RECIPE BOX PANTRY YELLOW DESIGN,Collaborative Filtering
16871,Loyal,4,SPOTTY BUNTING,Collaborative Filtering
16871,Loyal,5,HOT WATER BOTTLE KEEP CALM,Collaborative Filtering
16872,At-Risk,1,T-LIGHT GLASS FLUTED ANTIQUE,Collaborative Filtering
16872,At-Risk,2,ANTIQUE SILVER T-LIGHT GLASS,Collaborative Filtering
16872,At-Risk,3,SILVER HANGING T-LIGHT HOLDER,Collaborative Filtering
16872,At-Risk,4,WOODEN PICTURE FRAME WHITE FINISH,Collaborative Filtering
16872,At-Risk,5,VICTORIAN GLASS HANGING T-LIGHT,Collaborative Filtering
16873,Loyal,1,SET OF 4 PANTRY JELLY MOULDS,Collaborative Filtering
16873,Loyal,2,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
16873,Loyal,3,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
16873,Loyal,4,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
16873,Loyal,5,LUNCH BAG CARS BLUE,Collaborative Filtering
16875,Loyal,1,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
16875,Loyal,2,LUNCH BAG SUKI DESIGN ,Collaborative Filtering
16875,Loyal,3,LUNCH BAG WOODLAND,Collaborative Filtering
16875,Loyal,4,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
16875,Loyal,5,LUNCH BAG VINTAGE LEAF DESIGN,Collaborative Filtering
16877,At-Risk,1,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
16877,At-Risk,2,RED HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
16877,At-Risk,3,WOODEN HEART CHRISTMAS SCANDINAVIAN,Collaborative Filtering
16877,At-Risk,4,WOODEN STAR CHRISTMAS SCANDINAVIAN,Collaborative Filtering
16877,At-Risk,5,SPOTTY BUNTING,Collaborative Filtering
16878,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
16878,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
16878,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
16878,At-Risk,4,PARTY BUNTING,Segment Fallback
16878,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
16880,At-Risk,1,GARDENERS KNEELING PAD CUP OF TEA ,Collaborative Filtering
16880,At-Risk,2,PAPER CHAIN KIT 50'S CHRISTMAS ,Collaborative Filtering
16880,At-Risk,3,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
16880,At-Risk,4,SPOTTY BUNTING,Collaborative Filtering
16880,At-Risk,5,HOT WATER BOTTLE KEEP CALM,Collaborative Filtering
16882,Lost,1,HEART OF WICKER SMALL,Collaborative Filtering
16882,Lost,2,HEART WOODEN CHRISTMAS DECORATION,Collaborative Filtering
16882,Lost,3,RED HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
16882,Lost,4,HEART OF WICKER LARGE,Collaborative Filtering
16882,Lost,5,PAPER CHAIN KIT 50'S CHRISTMAS ,Collaborative Filtering
16883,At-Risk,1,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
16883,At-Risk,2,SPOTTY BUNTING,Collaborative Filtering
16883,At-Risk,3,RECIPE BOX PANTRY YELLOW DESIGN,Collaborative Filtering
16883,At-Risk,4,REGENCY CAKESTAND 3 TIER,Collaborative Filtering
16883,At-Risk,5,PARTY BUNTING,Collaborative Filtering
16885,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
16885,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
16885,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
16885,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
16885,Lost,5,PARTY BUNTING,Segment Fallback
16889,Loyal,1,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
16889,Loyal,2,LUNCH BAG CARS BLUE,Collaborative Filtering
16889,Loyal,3,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
16889,Loyal,4,JUMBO BAG RED RETROSPOT,Collaborative Filtering
16889,Loyal,5,LUNCH BAG WOODLAND,Collaborative Filtering
16891,Loyal,1,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
16891,Loyal,2,SPOTTY BUNTING,Collaborative Filtering
16891,Loyal,3,LUNCH BAG RED RETROSPOT,Collaborative Filtering
16891,Loyal,4,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
16891,Loyal,5,GINGERBREAD MAN COOKIE CUTTER,Collaborative Filtering
16892,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
16892,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
16892,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
16892,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
16892,Lost,5,PARTY BUNTING,Segment Fallback
16893,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
16893,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
16893,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
16893,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
16893,Lost,5,PARTY BUNTING,Segment Fallback
16897,Lost,1,SET OF 4 PANTRY JELLY MOULDS,Collaborative Filtering
16897,Lost,2,SET OF 3 REGENCY CAKE TINS,Collaborative Filtering
16897,Lost,3,JAM MAKING SET WITH JARS,Collaborative Filtering
16897,Lost,4,IVORY KITCHEN SCALES,Collaborative Filtering
16897,Lost,5,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
16898,At-Risk,1,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
16898,At-Risk,2,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
16898,At-Risk,3,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
16898,At-Risk,4,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
16898,At-Risk,5,LUNCH BAG CARS BLUE,Collaborative Filtering
16899,Loyal,1,LUNCH BAG CARS BLUE,Collaborative Filtering
16899,Loyal,2,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
16899,Loyal,3,LUNCH BAG SUKI DESIGN ,Collaborative Filtering
16899,Loyal,4,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
16899,Loyal,5,JUMBO BAG RED RETROSPOT,Collaborative Filtering
16902,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
16902,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
16902,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
16902,At-Risk,4,PARTY BUNTING,Segment Fallback
16902,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
16904,Loyal,1,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
16904,Loyal,2,SPOTTY BUNTING,Collaborative Filtering
16904,Loyal,3,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
16904,Loyal,4,HEART OF WICKER SMALL,Collaborative Filtering
16904,Loyal,5,JUMBO BAG VINTAGE DOILY ,Collaborative Filtering
16905,At-Risk,1,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
16905,At-Risk,2,HOT WATER BOTTLE KEEP CALM,Collaborative Filtering
16905,At-Risk,3,HEART OF WICKER SMALL,Collaborative Filtering
16905,At-Risk,4,HEART OF WICKER LARGE,Collaborative Filtering
16905,At-Risk,5,PAPER CHAIN KIT VINTAGE CHRISTMAS,Collaborative Filtering
16906,Loyal,1,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
16906,Loyal,2,SPOTTY BUNTING,Collaborative Filtering
16906,Loyal,3,LUNCH BAG RED RETROSPOT,Collaborative Filtering
16906,Loyal,4,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
16906,Loyal,5,SET OF 3 REGENCY CAKE TINS,Collaborative Filtering
16907,Loyal,1,WOODEN PICTURE FRAME WHITE FINISH,Collaborative Filtering
16907,Loyal,2,LAUNDRY 15C METAL SIGN,Collaborative Filtering
16907,Loyal,3,WASHROOM METAL SIGN,Collaborative Filtering
16907,Loyal,4,HEART OF WICKER SMALL,Collaborative Filtering
16907,Loyal,5,RED HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
16909,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
16909,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
16909,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
16909,At-Risk,4,PARTY BUNTING,Segment Fallback
16909,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
16910,At-Risk,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
16910,At-Risk,2,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
16910,At-Risk,3,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
16910,At-Risk,4,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
16910,At-Risk,5,LUNCH BAG CARS BLUE,Collaborative Filtering
16912,Loyal,1,PAPER CHAIN KIT 50'S CHRISTMAS ,Collaborative Filtering
16912,Loyal,2,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
16912,Loyal,3,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
16912,Loyal,4,PAPER CHAIN KIT VINTAGE CHRISTMAS,Collaborative Filtering
16912,Loyal,5,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
16913,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
16913,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
16913,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
16913,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
16913,Lost,5,PARTY BUNTING,Segment Fallback
16915,At-Risk,1,REGENCY CAKESTAND 3 TIER,Collaborative Filtering
16915,At-Risk,2,LOVE BUILDING BLOCK WORD,Collaborative Filtering
16915,At-Risk,3,SAVE THE PLANET MUG,Collaborative Filtering
16915,At-Risk,4,WOODEN FRAME ANTIQUE WHITE ,Collaborative Filtering
16915,At-Risk,5,WOODEN PICTURE FRAME WHITE FINISH,Collaborative Filtering
16916,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
16916,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
16916,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
16916,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
16916,Lost,5,PARTY BUNTING,Segment Fallback
16917,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
16917,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
16917,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
16917,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
16917,Lost,5,PARTY BUNTING,Segment Fallback
16918,Loyal,1,LUNCH BAG SUKI DESIGN ,Collaborative Filtering
16918,Loyal,2,LUNCH BAG APPLE DESIGN,Collaborative Filtering
16918,Loyal,3,LUNCH BAG VINTAGE LEAF DESIGN,Collaborative Filtering
16918,Loyal,4,JUMBO STORAGE BAG SUKI,Collaborative Filtering
16918,Loyal,5,JUMBO BAG SPACEBOY DESIGN,Collaborative Filtering
16919,Loyal,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
16919,Loyal,2,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
16919,Loyal,3,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
16919,Loyal,4,LUNCH BAG PINK POLKADOT,Collaborative Filtering
16919,Loyal,5,LUNCH BAG SUKI DESIGN ,Collaborative Filtering
16923,Loyal,1,SPOTTY BUNTING,Collaborative Filtering
16923,Loyal,2,JUMBO BAG RED RETROSPOT,Collaborative Filtering
16923,Loyal,3,RECIPE BOX PANTRY YELLOW DESIGN,Collaborative Filtering
16923,Loyal,4,SET OF 4 PANTRY JELLY MOULDS,Collaborative Filtering
16923,Loyal,5,PARTY BUNTING,Collaborative Filtering
16924,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
16924,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
16924,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
16924,At-Risk,4,PARTY BUNTING,Segment Fallback
16924,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
16926,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
16926,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
16926,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
16926,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
16926,Lost,5,PARTY BUNTING,Segment Fallback
16927,Loyal,1,JUMBO BAG RED RETROSPOT,Collaborative Filtering
16927,Loyal,2,LUNCH BAG RED RETROSPOT,Collaborative Filtering
16927,Loyal,3,SPOTTY BUNTING,Collaborative Filtering
16927,Loyal,4,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
16927,Loyal,5,SET/20 RED RETROSPOT PAPER NAPKINS ,Collaborative Filtering
16928,Loyal,1,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
16928,Loyal,2,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
16928,Loyal,3,SPOTTY BUNTING,Collaborative Filtering
16928,Loyal,4,PARTY BUNTING,Collaborative Filtering
16928,Loyal,5,SET OF 3 REGENCY CAKE TINS,Collaborative Filtering
16929,At-Risk,1,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
16929,At-Risk,2,LUNCH BAG CARS BLUE,Collaborative Filtering
16929,At-Risk,3,LUNCH BAG PINK POLKADOT,Collaborative Filtering
16929,At-Risk,4,LUNCH BAG WOODLAND,Collaborative Filtering
16929,At-Risk,5,LUNCH BAG VINTAGE LEAF DESIGN,Collaborative Filtering
16931,Loyal,1,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
16931,Loyal,2,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
16931,Loyal,3,LUNCH BAG SUKI DESIGN ,Collaborative Filtering
16931,Loyal,4,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
16931,Loyal,5,LUNCH BAG VINTAGE DOILY ,Collaborative Filtering
16933,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
16933,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
16933,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
16933,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
16933,Lost,5,PARTY BUNTING,Segment Fallback
16938,Loyal,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
16938,Loyal,2,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
16938,Loyal,3,LUNCH BAG CARS BLUE,Collaborative Filtering
16938,Loyal,4,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
16938,Loyal,5,GINGERBREAD MAN COOKIE CUTTER,Collaborative Filtering
16940,Loyal,1,LUNCH BAG VINTAGE DOILY ,Collaborative Filtering
16940,Loyal,2,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
16940,Loyal,3,JUMBO BAG VINTAGE DOILY ,Collaborative Filtering
16940,Loyal,4,SET/20 RED RETROSPOT PAPER NAPKINS ,Collaborative Filtering
16940,Loyal,5,JUMBO BAG PINK VINTAGE PAISLEY,Collaborative Filtering
16942,Loyal,1,JUMBO BAG SPACEBOY DESIGN,Collaborative Filtering
16942,Loyal,2,JUMBO BAG PINK VINTAGE PAISLEY,Collaborative Filtering
16942,Loyal,3,JUMBO BAG STRAWBERRY,Collaborative Filtering
16942,Loyal,4,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
16942,Loyal,5,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
16943,At-Risk,1,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
16943,At-Risk,2,JAM MAKING SET WITH JARS,Collaborative Filtering
16943,At-Risk,3,REGENCY CAKESTAND 3 TIER,Collaborative Filtering
16943,At-Risk,4,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
16943,At-Risk,5,3 TIER CAKE TIN RED AND CREAM,Collaborative Filtering
16945,Loyal,1,LUNCH BAG VINTAGE DOILY ,Collaborative Filtering
16945,Loyal,2,LUNCH BAG DOLLY GIRL DESIGN,Collaborative Filtering
16945,Loyal,3,JUMBO BAG PEARS,Collaborative Filtering
16945,Loyal,4,LUNCH BAG PAISLEY PARK  ,Collaborative Filtering
16945,Loyal,5,JUMBO BAG VINTAGE CHRISTMAS ,Collaborative Filtering
16947,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
16947,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
16947,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
16947,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
16947,Lost,5,PARTY BUNTING,Segment Fallback
16948,At-Risk,1,RETROSPOT PARTY BAG + STICKER SET,Collaborative Filtering
16948,At-Risk,2,SKULLS PARTY BAG + STICKER SET,Collaborative Filtering
16948,At-Risk,3,RED RETROSPOT BOWL,Collaborative Filtering
16948,At-Risk,4,SET OF 9 BLACK SKULL BALLOONS,Collaborative Filtering
16948,At-Risk,5,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
16949,At-Risk,1,REGENCY CAKESTAND 3 TIER,Collaborative Filtering
16949,At-Risk,2,LUNCH BAG RED RETROSPOT,Collaborative Filtering
16949,At-Risk,3,SPOTTY BUNTING,Collaborative Filtering
16949,At-Risk,4,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
16949,At-Risk,5,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
16950,Loyal,1,HEART OF WICKER SMALL,Collaborative Filtering
16950,Loyal,2,HEART OF WICKER LARGE,Collaborative Filtering
16950,Loyal,3,RED HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
16950,Loyal,4,PARTY BUNTING,Collaborative Filtering
16950,Loyal,5,WOODEN PICTURE FRAME WHITE FINISH,Collaborative Filtering
16951,Loyal,1,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
16951,Loyal,2,LUNCH BAG RED RETROSPOT,Collaborative Filtering
16951,Loyal,3,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
16951,Loyal,4,72 SWEETHEART FAIRY CAKE CASES,Collaborative Filtering
16951,Loyal,5,SET/10 PINK POLKADOT PARTY CANDLES,Collaborative Filtering
16952,At-Risk,1,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
16952,At-Risk,2,WOODEN PICTURE FRAME WHITE FINISH,Collaborative Filtering
16952,At-Risk,3,PHOTO FRAME CORNICE,Collaborative Filtering
16952,At-Risk,4,JUMBO BAG RED RETROSPOT,Collaborative Filtering
16952,At-Risk,5,REGENCY CAKESTAND 3 TIER,Collaborative Filtering
16954,Loyal,1,PACK OF 60 DINOSAUR CAKE CASES,Collaborative Filtering
16954,Loyal,2,SET OF 60 PANTRY DESIGN CAKE CASES ,Collaborative Filtering
16954,Loyal,3,SET OF 4 PANTRY JELLY MOULDS,Collaborative Filtering
16954,Loyal,4,SET/20 RED RETROSPOT PAPER NAPKINS ,Collaborative Filtering
16954,Loyal,5,SET OF 60 VINTAGE LEAF CAKE CASES ,Collaborative Filtering
16955,Loyal,1,RED RETROSPOT BOWL,Collaborative Filtering
16955,Loyal,2,PINK  POLKADOT CUP,Collaborative Filtering
16955,Loyal,3,BLUE POLKADOT CUP,Collaborative Filtering
16955,Loyal,4,RED RETROSPOT PLATE ,Collaborative Filtering
16955,Loyal,5,RED RETROSPOT CUP,Collaborative Filtering
16957,Lost,1,CHILDS GARDEN FORK BLUE ,Collaborative Filtering
16957,Lost,2,CHILDS GARDEN FORK PINK,Collaborative Filtering
16957,Lost,3,WATERING CAN BLUE ELEPHANT,Collaborative Filtering
16957,Lost,4,CHILDS GARDEN BRUSH PINK,Collaborative Filtering
16957,Lost,5,CHILDS GARDEN RAKE PINK,Collaborative Filtering
16959,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
16959,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
16959,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
16959,At-Risk,4,PARTY BUNTING,Segment Fallback
16959,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
16960,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
16960,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
16960,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
16960,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
16960,Lost,5,PARTY BUNTING,Segment Fallback
16961,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
16961,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
16961,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
16961,At-Risk,4,PARTY BUNTING,Segment Fallback
16961,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
16963,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
16963,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
16963,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
16963,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
16963,Lost,5,PARTY BUNTING,Segment Fallback
16965,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
16965,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
16965,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
16965,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
16965,Lost,5,PARTY BUNTING,Segment Fallback
16966,At-Risk,1,WOODEN BOX OF DOMINOES,Collaborative Filtering
16966,At-Risk,2,4 TRADITIONAL SPINNING TOPS,Collaborative Filtering
16966,At-Risk,3,VINTAGE SNAP CARDS,Collaborative Filtering
16966,At-Risk,4,TRADITIONAL KNITTING NANCY,Collaborative Filtering
16966,At-Risk,5,RED  HARMONICA IN BOX ,Collaborative Filtering
16967,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
16967,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
16967,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
16967,At-Risk,4,PARTY BUNTING,Segment Fallback
16967,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
16968,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
16968,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
16968,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
16968,At-Risk,4,PARTY BUNTING,Segment Fallback
16968,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
16969,At-Risk,1,SET/10 RED POLKADOT PARTY CANDLES,Collaborative Filtering
16969,At-Risk,2,PACK OF 20 SKULL PAPER NAPKINS,Collaborative Filtering
16969,At-Risk,3,LUNCH BAG RED RETROSPOT,Collaborative Filtering
16969,At-Risk,4,60 TEATIME FAIRY CAKE CASES,Collaborative Filtering
16969,At-Risk,5,PACK OF 6 SKULL PAPER CUPS,Collaborative Filtering
16976,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
16976,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
16976,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
16976,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
16976,Lost,5,PARTY BUNTING,Segment Fallback
16978,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
16978,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
16978,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
16978,At-Risk,4,PARTY BUNTING,Segment Fallback
16978,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
16979,At-Risk,1,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
16979,At-Risk,2,HEART OF WICKER LARGE,Collaborative Filtering
16979,At-Risk,3,LUNCH BAG RED RETROSPOT,Collaborative Filtering
16979,At-Risk,4,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
16979,At-Risk,5,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
16980,Lost,1,72 SWEETHEART FAIRY CAKE CASES,Collaborative Filtering
16980,Lost,2,LUNCH BAG RED RETROSPOT,Collaborative Filtering
16980,Lost,3,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
